cluster_id	step_id	algorithm	machine_type	instance_count	args	gross_runtime	net_runtime
j-19SAGXDVI3C8N	s-2WVHL2RL2OBWV	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.001']	396.0	367.17900013923645
j-19SAGXDVI3C8N	s-WYHBKYXXNK5Y	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0005']	448.0	418.6559998989105
j-19SAGXDVI3C8N	s-2QQ2G57C0KMFP	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0005']	446.0	424.5309998989105
j-19SAGXDVI3C8N	s-2VRL2VSKAQID	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0005']	440.0	417.60400009155273
j-19SAGXDVI3C8N	s-2OOH4LZDX2KFD	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0005']	462.0	438.7610001564026
j-19SAGXDVI3C8N	s-EBVZS3RW0DZO	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0005']	464.0	440.00999999046326
j-19SAGXDVI3C8N	s-2N6O23690QDU8	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0001']	548.0	525.1970000267029
j-19SAGXDVI3C8N	s-23SWK9EIO2PTP	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0001']	552.0	529.7060000896454
j-19SAGXDVI3C8N	s-1F8R30WPM3HL9	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0001']	578.0	553.6890001296997
j-19SAGXDVI3C8N	s-4VH3QC32Z1ZW	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0001']	560.0	537.0279998779297
j-19SAGXDVI3C8N	s-2TTZ0ROE7TPJD	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx20m', '0.0001']	550.0	528.5759999752045
j-19SAGXDVI3C8N	s-17VSA0HDUMRYX	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.01']	178.0	155.02300000190735
j-19SAGXDVI3C8N	s-2ALQQFJRN8OLS	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.01']	176.0	151.56699991226196
j-19SAGXDVI3C8N	s-33K3L79ULDZH4	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.01']	178.0	153.94799995422363
j-19SAGXDVI3C8N	s-25NBOFAAIJ0X5	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.01']	182.0	158.76500010490417
j-19SAGXDVI3C8N	s-1RRQBO831LSFM	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.01']	176.0	152.8949999809265
j-19SAGXDVI3C8N	s-1EVL2H0I1WV2Q	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.005']	210.0	186.33300018310547
j-19SAGXDVI3C8N	s-327GSEEHRM80W	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.005']	210.0	185.56200003623962
j-19SAGXDVI3C8N	s-2W91NTNRLPHIU	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.005']	200.0	175.23600006103516
j-19SAGXDVI3C8N	s-15LP7OUDGIDY	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.005']	202.0	179.0130000114441
j-19SAGXDVI3C8N	s-2H4PVAINAG9QU	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.005']	202.0	177.29500007629395
j-19SAGXDVI3C8N	s-4DL2NZJ7XE3J	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.001']	266.0	242.5569999217987
j-19SAGXDVI3C8N	s-2STWTG52ZKJGZ	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.001']	258.0	234.53700017929077
j-19SAGXDVI3C8N	s-2ZLT2QM7DZJBH	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.001']	268.0	246.36699986457825
j-19SAGXDVI3C8N	s-23K9XUCGS9O62	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.001']	256.0	232.43799996376038
j-19SAGXDVI3C8N	s-32QBZLFZZBJH4	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.001']	270.0	247.33599996566772
j-19SAGXDVI3C8N	s-1S6Q6HI0Y8EIF	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0005']	330.0	306.0199999809265
j-19SAGXDVI3C8N	s-3A1B91BHVDY5C	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0005']	326.0	302.9350001811981
j-19SAGXDVI3C8N	s-37NY754FCYH6T	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0005']	296.0	272.56300020217896
j-19SAGXDVI3C8N	s-OQVFDOD8SKPD	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0005']	332.0	306.83899998664856
j-19SAGXDVI3C8N	s-1LKFZDVNQ3VEQ	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0005']	286.0	261.5199999809265
j-19SAGXDVI3C8N	s-34GMYY7E25QDK	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0001']	346.0	320.83399987220764
j-19SAGXDVI3C8N	s-3GS76CGD19PP9	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0001']	348.0	324.18299984931946
j-19SAGXDVI3C8N	s-17ADUTMWS221Q	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0001']	344.0	317.84499979019165
j-19SAGXDVI3C8N	s-3DI2K4T1U5P9S	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0001']	362.0	337.9359998703003
j-19SAGXDVI3C8N	s-JQ7S9MYQ2AYS	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_1mx30m', '0.0001']	350.0	323.47000002861023
j-19SAGXDVI3C8N	s-14H27GUJ3R0YW	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.01']	258.0	232.03600001335144
j-19SAGXDVI3C8N	s-2QPTBKX3M3LGG	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.01']	262.0	233.30299997329712
j-19SAGXDVI3C8N	s-19PJ52GL9JJK3	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.01']	252.0	226.68899989128113
j-19SAGXDVI3C8N	s-19PFIC6NYMMZR	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.01']	256.0	227.42000007629395
j-19SAGXDVI3C8N	s-Z4JW1CNTVZTX	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.01']	256.0	229.07800006866455
j-19SAGXDVI3C8N	s-D8G2QVBV5JN	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.005']	306.0	279.0699999332428
j-19SAGXDVI3C8N	s-2LV0DNIFQ9R47	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.005']	298.0	271.11500000953674
j-19SAGXDVI3C8N	s-1XX2A7H15NIQN	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.005']	294.0	265.25600004196167
j-19SAGXDVI3C8N	s-2L6X8D4Z0QT1R	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.005']	296.0	268.0020000934601
j-19SAGXDVI3C8N	s-VID3G1UF2C4N	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.005']	296.0	269.62999987602234
j-19SAGXDVI3C8N	s-31ROPTMSTI2AA	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.001']	390.0	362.44199991226196
j-19SAGXDVI3C8N	s-FE7XX7V6IBSG	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.001']	408.0	379.8900001049042
j-19SAGXDVI3C8N	s-4QW1BNX3YJT2	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.001']	398.0	370.45700001716614
j-19SAGXDVI3C8N	s-2OS4JSQ0LAX1C	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.001']	400.0	374.2090001106262
j-19SAGXDVI3C8N	s-5CKFDSCRNHT1	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.001']	392.0	365.91600012779236
j-19SAGXDVI3C8N	s-2J05ITIYK4BF4	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0005']	446.0	420.70700001716614
j-19SAGXDVI3C8N	s-1CGEATW836QIF	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0005']	462.0	434.79699993133545
j-19SAGXDVI3C8N	s-3PWPWEIKYHZXK	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0005']	438.0	411.220999956131
j-19SAGXDVI3C8N	s-KJTDZO1KT30E	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0005']	428.0	401.1640000343323
j-19SAGXDVI3C8N	s-12JZU9FHQQETE	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0005']	426.0	400.07099986076355
j-19SAGXDVI3C8N	s-2WXP941ZI0XD1	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0001']	530.0	503.77100014686584
j-19SAGXDVI3C8N	s-1PUD6OZM3CA5E	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0001']	546.0	520.3079998493195
j-19SAGXDVI3C8N	s-3K5EC2EHH9TF9	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0001']	560.0	533.3369998931885
j-19SAGXDVI3C8N	s-MRHTISLEA1FF	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0001']	548.0	521.5320000648499
j-19SAGXDVI3C8N	s-1UUSK56SW8T46	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_2mx30m', '0.0001']	538.0	510.11899995803833
j-19SAGXDVI3C8N	s-SI5P9V6N6MEP	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.01']	312.0	284.5479998588562
j-19SAGXDVI3C8N	s-36G4FS3KXIVTI	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.01']	326.0	299.72300004959106
j-19SAGXDVI3C8N	s-1X9NFMNS819BB	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.01']	326.0	297.8269999027252
j-19SAGXDVI3C8N	s-12VU2MKFTP31U	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.01']	306.0	278.981999874115
j-19SAGXDVI3C8N	s-3AZ9FB32FRJE6	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.01']	326.0	291.82800006866455
j-19SAGXDVI3C8N	s-1J0RH9FDGKUIY	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.005']	382.0	354.922000169754
j-19SAGXDVI3C8N	s-NJ8L7ZYOJ5C3	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.005']	386.0	357.8050000667572
j-19SAGXDVI3C8N	s-2SBARD0210H8T	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.005']	368.0	339.70800018310547
j-19SAGXDVI3C8N	s-NZF8OT4PBFBJ	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.005']	376.0	348.57999992370605
j-19SAGXDVI3C8N	s-72BXNQ9WXP5P	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.005']	376.0	351.44599986076355
j-19SAGXDVI3C8N	s-2FVOJINT15ER7	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.001']	486.0	460.0590000152588
j-19SAGXDVI3C8N	s-EKD2WZHEKHXW	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.001']	528.0	501.65700006484985
j-19SAGXDVI3C8N	s-3FRKRWKAK3ZEU	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.001']	496.0	470.41600012779236
j-19SAGXDVI3C8N	s-ZRGNZGDGH4CI	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.001']	506.0	479.3699998855591
j-19SAGXDVI3C8N	s-30KFW03FCGXM5	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.001']	498.0	471.356999874115
j-19SAGXDVI3C8N	s-2VSYIP4UUTXAE	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0005']	568.0	542.425999879837
j-19SAGXDVI3C8N	s-3DD4CNQ4OG2HV	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0005']	544.0	517.8420000076294
j-19SAGXDVI3C8N	s-3F5HF6AYO1M09	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0005']	580.0	552.0720000267029
j-19SAGXDVI3C8N	s-258OEIWB2DGGS	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0005']	558.0	532.4939999580383
j-19SAGXDVI3C8N	s-3KD2UWNTXUFDX	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0005']	556.0	528.9939999580383
j-19SAGXDVI3C8N	s-HOND0FDSG1ZF	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0001']	718.0	690.0590000152588
j-19SAGXDVI3C8N	s-2D7MLZ0JYOWQD	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0001']	678.0	650.3860001564026
j-19SAGXDVI3C8N	s-86XS5471E156	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0001']	688.0	660.0359997749329
j-19SAGXDVI3C8N	s-390XN5QL611ZB	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0001']	696.0	669.9210000038147
j-19SAGXDVI3C8N	s-SZ59X4FZYN9T	PageRank	r4.2xlarge	8	['s3://c3othesis/data/graph_uniform_3mx30m', '0.0001']	700.0	672.789999961853
j-1A6FIQF6MTNWS	s-12R0IVXP0HDLL	Grep	c4.2xlarge	2	['s3://c3othesis/data/text_75m_150mx100', 'Computer', 'out']	152.0	136.62399983406067
j-1A6FIQF6MTNWS	s-1IAFXRCLJCQ25	Grep	c4.2xlarge	2	['s3://c3othesis/data/text_75m_150mx100', 'Computer', 'out']	150.0	133.67700004577637
j-1A6FIQF6MTNWS	s-3A4W6N0FJY780	Grep	c4.2xlarge	2	['s3://c3othesis/data/text_75m_150mx100', 'Computer', 'out']	162.0	138.3639998435974
j-1A6FIQF6MTNWS	s-3PYSE35232N7T	Grep	c4.2xlarge	2	['s3://c3othesis/data/text_75m_150mx100', 'Computer', 'out']	154.0	133.23100018501282
j-1A6FIQF6MTNWS	s-3SFCYG81IKICD	Grep	c4.2xlarge	2	['s3://c3othesis/data/text_75m_150mx100', 'Computer', 'out']	156.0	129.4579999446869
j-1ABPPQXOBIDH9	s-23KXWELRQ7XMF	Grep	m4.2xlarge	2	['s3://c3othesis/data/text_200m_200mx100', 'Computer', 'out']	406.0	384.6930000782013
j-1AH68DGZ48XYC	s-31LMCJQ0YC59L	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.01']	122.0	99.15199995040894
j-1AH68DGZ48XYC	s-38OPAGNV2S15O	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.01']	118.0	99.625
j-1AH68DGZ48XYC	s-1FP3K2RBFKKX4	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.01']	120.0	100.05999994277954
j-1AH68DGZ48XYC	s-2CVKZ1235UHO6	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.01']	118.0	99.08700013160706
j-1AH68DGZ48XYC	s-3Q7VW45F7RRMR	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.01']	120.0	99.89100003242493
j-1AH68DGZ48XYC	s-2B5A2637AU98E	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.005']	138.0	118.35500001907349
j-1AH68DGZ48XYC	s-3OJFBM8DYYSGM	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.005']	134.0	115.41799998283386
j-1AH68DGZ48XYC	s-3JQHIIJV8HDYH	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.005']	134.0	116.11700010299683
j-1AH68DGZ48XYC	s-3WQBHZBPLJXA	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.005']	138.0	120.10800004005432
j-1AH68DGZ48XYC	s-10PPODGTM7XCR	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.005']	138.0	119.11999988555908
j-1AH68DGZ48XYC	s-1VO87PF4XBZG6	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.001']	174.0	155.59499979019165
j-1AH68DGZ48XYC	s-1YPXHEOOJSP7T	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.001']	174.0	154.80599999427795
j-1AH68DGZ48XYC	s-1ESLXLI85W84M	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.001']	174.0	155.66799998283386
j-1AH68DGZ48XYC	s-1Z02V2ZB06ZP9	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.001']	174.0	155.9760000705719
j-1AH68DGZ48XYC	s-1AD7GSAYKOU42	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.001']	172.0	152.99000000953674
j-1AH68DGZ48XYC	s-IVUBNNJU4MJ5	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0005']	190.0	172.3090000152588
j-1AH68DGZ48XYC	s-PLU4ZULX304Z	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0005']	186.0	168.11999988555908
j-1AH68DGZ48XYC	s-2U22VCF0JRD1N	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0005']	188.0	169.5199999809265
j-1AH68DGZ48XYC	s-3I8P8F0IBAA9F	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0005']	192.0	171.7779998779297
j-1AH68DGZ48XYC	s-FJQDYPUX2WV2	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0005']	190.0	170.6670000553131
j-1AH68DGZ48XYC	s-1Y7M2V3GF6SNN	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0001']	238.0	218.61100006103516
j-1AH68DGZ48XYC	s-MA9JEIR3PR5G	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0001']	232.0	212.23200011253357
j-1AH68DGZ48XYC	s-342XXDVRJGCLR	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0001']	230.0	211.0460000038147
j-1AH68DGZ48XYC	s-1UCJOFYEYYORF	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0001']	230.0	210.01900005340576
j-1AH68DGZ48XYC	s-56TC2DJB898K	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_1mx10m', '0.0001']	230.0	211.02500009536743
j-1AH68DGZ48XYC	s-3LCPP6RK2DK6Y	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.01']	170.0	146.4340000152588
j-1AH68DGZ48XYC	s-9T3A3B6H2RF1	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.01']	162.0	142.30399990081787
j-1AH68DGZ48XYC	s-Z0YU9RCWFR5	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.01']	174.0	155.31900000572205
j-1AH68DGZ48XYC	s-3IJJE8Y4KMERI	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.01']	176.0	157.03600001335144
j-1AH68DGZ48XYC	s-JDG40A33M93W	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.01']	178.0	158.48099994659424
j-1AH68DGZ48XYC	s-EJKMC3P1YV0C	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.005']	198.0	179.1380000114441
j-1AH68DGZ48XYC	s-24ZJPQCD4WKHM	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.005']	194.0	174.43899989128113
j-1AH68DGZ48XYC	s-2O5D2LGPU2BME	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.005']	190.0	170.86299991607666
j-1AH68DGZ48XYC	s-19J2KRH3MLXJE	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.005']	192.0	165.84600019454956
j-1AH68DGZ48XYC	s-1I2177CWPHEPG	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.005']	204.0	176.54699993133545
j-1AH68DGZ48XYC	s-3RB6R6ERKKWEC	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.001']	246.0	225.83200001716614
j-1AH68DGZ48XYC	s-1HX165S6HCO9Y	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.001']	246.0	226.01699995994568
j-1AH68DGZ48XYC	s-1GZI45JB5TAQA	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.001']	266.0	245.63899993896484
j-1AH68DGZ48XYC	s-1BDZIBBDVBFKR	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.001']	260.0	240.39200019836426
j-1AH68DGZ48XYC	s-1G7EOG3MIWARC	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.001']	260.0	240.62199997901917
j-1AH68DGZ48XYC	s-28SBLCVEB6AJX	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0005']	282.0	262.375
j-1AH68DGZ48XYC	s-26ZMZ1FAYSV3K	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0005']	280.0	260.14200019836426
j-1AH68DGZ48XYC	s-1FEP5YOGFAPI	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0005']	274.0	254.95300006866455
j-1AH68DGZ48XYC	s-34ZVJ25UGB0DE	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0005']	292.0	272.37999987602234
j-1AH68DGZ48XYC	s-1VBDSQWXFJQKK	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0005']	290.0	270.1099998950958
j-1AH68DGZ48XYC	s-20SGNNLE8LY5E	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0001']	332.0	312.92899990081787
j-1AH68DGZ48XYC	s-RFYO5KXWQ92Y	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0001']	332.0	312.9449999332428
j-1AH68DGZ48XYC	s-34W5CZWFZHR0P	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0001']	344.0	324.3769998550415
j-1AH68DGZ48XYC	s-2WLA4LZI2PAX	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0001']	326.0	307.49000000953674
j-1AH68DGZ48XYC	s-2J15DXNMKQPH8	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0001']	330.0	311.5899999141693
j-1AH68DGZ48XYC	s-30DF2FJ0KX2LN	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.01']	180.0	161.25300002098083
j-1AH68DGZ48XYC	s-1WBC9NWQYT3X	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.01']	190.0	171.28200006484985
j-1AH68DGZ48XYC	s-2KCKMVYT00POL	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.01']	192.0	172.08500003814697
j-1AH68DGZ48XYC	s-3NQ3F6C6D9YO5	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.01']	180.0	160.6230001449585
j-1AH68DGZ48XYC	s-2VVVWDUE3RPEX	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.01']	178.0	159.16100001335144
j-1AH68DGZ48XYC	s-2I3DGDFSY7ZF	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.005']	232.0	212.49899983406067
j-1AH68DGZ48XYC	s-2M8YRB0DX0K5R	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.005']	230.0	210.49799990653992
j-1AH68DGZ48XYC	s-32VQYBR1CBRZO	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.005']	206.0	186.75500011444092
j-1AH68DGZ48XYC	s-372HNWE0SQLE4	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.005']	218.0	190.87700009346008
j-1AH68DGZ48XYC	s-1F9Y52JHEX9YP	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.005']	230.0	210.06799983978271
j-1AH68DGZ48XYC	s-12ND6UZAHVZYX	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.001']	274.0	254.98099994659424
j-1AH68DGZ48XYC	s-21H5MSDQWVK65	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.001']	276.0	256.8109998703003
j-1AH68DGZ48XYC	s-1HKLHVXU3L7FB	PageRank	r4.2xlarge	4	['s3://c3othesis/data/graph_uniform_3mx10m', '0.001']	278.0	246.59699988365173
